,Unnamed: 0.1,Unnamed: 0,filename,n_objects,class,split,threshold,prompt_notation,predicted_counts,generated_description
904,904,904,6879.jpg,16,eggs,test,0.05,a egg,14,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
905,905,905,689.jpg,63,apples,test_coco,0.03,an apple,51,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
906,906,906,6892.jpg,54,stamps,test,0.05,a stamp,54,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
907,907,907,6893.jpg,81,sheep,test_coco,0.03,a sheep,48,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
908,908,908,6898.jpg,221,nail polish,test,0.03,a nail polish,182,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
909,909,909,6901.jpg,38,sheep,test_coco,0.03,a sheep,25,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
910,910,910,6904.jpg,13,carrom board pieces,test,0.03,a carrom board piece,14,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
911,911,911,6906.jpg,36,comic books,test,0.03,a comic book,27,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
912,912,912,6908.jpg,85,legos,test,0.01,a lego piece,84,"A lego piece is a small, rectangular block with a hole in the middle. It is usually made of plastic and comes in a variety of colors and shapes."
913,913,913,691.jpg,109,apples,test_coco,0.03,an apple,56,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
914,914,914,6918.jpg,87,nail polish,test,0.03,a nail polish,121,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
915,915,915,692.jpg,11,apples,test_coco,0.03,an apple,12,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
916,916,916,6920.jpg,44,comic books,test,0.03,a comic book,20,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
917,917,917,6922.jpg,70,comic books,test,0.03,a comic book,56,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
918,918,918,6923.jpg,28,stamps,test,0.05,a stamp,28,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
919,919,919,6928.jpg,30,eggs,test,0.05,a egg,26,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
920,920,920,693.jpg,17,apples,test_coco,0.03,an apple,17,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
921,921,921,6935.jpg,60,nail polish,test,0.03,a nail polish,76,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
922,922,922,6936.jpg,111,apples,test_coco,0.03,an apple,106,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
923,923,923,6938.jpg,45,sauce bottles,test,0.03,a sauce bottle,49,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
924,924,924,694.jpg,80,apples,test_coco,0.03,an apple,27,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
925,925,925,6943.jpg,34,sauce bottles,test,0.03,a sauce bottle,36,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
926,926,926,695.jpg,11,apples,test_coco,0.03,an apple,11,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
927,927,927,6950.jpg,24,comic books,test,0.03,a comic book,20,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
928,928,928,6954.jpg,78,eggs,test,0.05,a egg,63,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
929,929,929,6956.jpg,27,elephants,test_coco,0.1,an elephant,8,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
930,930,930,6959.jpg,212,markers,test,0.01,a marker,155,"A marker is a small, handheld tool with a long, thin, cylindrical body and a flat, round or slightly pointed tip."
931,931,931,6960.jpg,19,carrom board pieces,test,0.03,a carrom board piece,21,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
932,932,932,6962.jpg,29,carrom board pieces,test,0.03,a carrom board piece,28,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
933,933,933,6964.jpg,75,sticky notes,test,0.03,a sticky note,60,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
934,934,934,6965.jpg,70,apples,test_coco,0.03,an apple,66,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
935,935,935,697.jpg,52,apples,test_coco,0.03,an apple,39,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
936,936,936,6971.jpg,101,apples,test_coco,0.03,,0,"Nan looks like a small, round, white object with a slightly rough surface. It has a diameter of about 100 nanometers, which is about one-tenth the size of a typical human hair."
937,937,937,6973.jpg,158,nail polish,test,0.03,a nail polish,193,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
938,938,938,698.jpg,154,apples,test_coco,0.03,an apple,81,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
939,939,939,6980.jpg,38,elephants,test_coco,0.1,an elephant,28,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
940,940,940,6985.jpg,143,comic books,test,0.03,a comic book,60,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
941,941,941,6986.jpg,32,stamps,test,0.05,a stamp,32,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
942,942,942,6990.jpg,45,comic books,test,0.03,a comic book,47,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
943,943,943,6993.jpg,90,sunglasses,test,0.05,a pair of sunglasses,124,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
944,944,944,6994.jpg,272,nail polish,test,0.03,a nail polish,177,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
945,945,945,6996.jpg,89,eggs,test,0.05,a egg,79,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
946,946,946,7000.jpg,65,comic books,test,0.03,a comic book,10,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
947,947,947,701.jpg,60,apples,test_coco,0.03,an apple,59,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
948,948,948,7015.jpg,141,sunglasses,test,0.05,a pair of sunglasses,155,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
949,949,949,702.jpg,65,apples,test_coco,0.03,an apple,50,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
950,950,950,7023.jpg,78,keyboard keys,test,0.01,a keyboard key,75,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
951,951,951,7027.jpg,93,apples,test_coco,0.03,an apple,114,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
952,952,952,703.jpg,44,apples,test_coco,0.03,an apple,45,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
953,953,953,7030.jpg,96,sunglasses,test,0.05,a pair of sunglasses,144,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
954,954,954,7034.jpg,43,nail polish,test,0.03,a nail polish,61,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
955,955,955,7039.jpg,60,sticky notes,test,0.03,a sticky note,33,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
956,956,956,704.jpg,59,apples,test_coco,0.03,an apple,58,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
957,957,957,7042.jpg,198,sheep,test_coco,0.03,a sheep,16,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
958,958,958,7043.jpg,95,nail polish,test,0.03,a nail polish,153,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
959,959,959,7047.jpg,54,sheep,test_coco,0.03,a sheep,32,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
960,960,960,705.jpg,46,apples,test_coco,0.03,an apple,32,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
961,961,961,7050.jpg,33,comic books,test,0.03,a comic book,8,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
962,962,962,7056.jpg,77,deers,test,0.03,a deer,36,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
963,963,963,706.jpg,90,apples,test_coco,0.03,an apple,45,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
964,964,964,7062.jpg,59,apples,test_coco,0.03,an apple,64,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
965,965,965,7065.jpg,16,elephants,test_coco,0.1,an elephant,12,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
966,966,966,7067.jpg,53,sticky notes,test,0.03,a sticky note,41,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
967,967,967,7071.jpg,44,sauce bottles,test,0.03,a sauce bottle,72,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
968,968,968,7075.jpg,195,sheep,test_coco,0.03,a sheep,63,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
969,969,969,7076.jpg,31,sauce bottles,test,0.03,a sauce bottle,29,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
970,970,970,7079.jpg,59,nail polish,test,0.03,a nail polish,87,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
971,971,971,708.jpg,15,apples,test_coco,0.03,an apple,11,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
972,972,972,7080.jpg,25,comic books,test,0.03,a comic book,20,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
973,973,973,7082.jpg,128,sheep,test_coco,0.03,a sheep,85,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
974,974,974,709.jpg,132,apples,test_coco,0.03,an apple,63,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
975,975,975,7090.jpg,31,deers,test,0.03,a deer,26,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
976,976,976,7095.jpg,50,sauce bottles,test,0.03,a sauce bottle,51,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
977,977,977,7096.jpg,19,apples,test_coco,0.03,an apple,19,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
978,978,978,7097.jpg,47,sticky notes,test,0.03,a sticky note,45,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
979,979,979,7098.jpg,49,comic books,test,0.03,a comic book,8,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
980,980,980,710.jpg,16,apples,test_coco,0.03,an apple,11,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
981,981,981,7106.jpg,13,elephants,test_coco,0.1,an elephant,12,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
982,982,982,7108.jpg,64,sunglasses,test,0.05,a pair of sunglasses,100,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
983,983,983,7109.jpg,48,keyboard keys,test,0.01,a keyboard key,48,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
984,984,984,711.jpg,27,apples,test_coco,0.03,an apple,26,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
985,985,985,7114.jpg,289,apples,test_coco,0.03,an apple,280,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
986,986,986,7117.jpg,24,carrom board pieces,test,0.03,a carrom board piece,31,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
987,987,987,7118.jpg,33,nail polish,test,0.03,a nail polish,61,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
988,988,988,712.jpg,67,apples,test_coco,0.03,an apple,65,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
989,989,989,7120.jpg,47,sticky notes,test,0.03,a sticky note,46,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
990,990,990,7123.jpg,29,sticky notes,test,0.03,a sticky note,29,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
991,991,991,7126.jpg,45,comic books,test,0.03,a comic book,8,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
992,992,992,7128.jpg,49,eggs,test,0.05,a egg,17,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
993,993,993,7129.jpg,104,keyboard keys,test,0.01,a keyboard key,80,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
994,994,994,713.jpg,24,apples,test_coco,0.03,an apple,19,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
995,995,995,7131.jpg,123,keyboard keys,test,0.01,a keyboard key,48,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
996,996,996,7134.jpg,23,elephants,test_coco,0.1,an elephant,16,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
997,997,997,7136.jpg,87,nail polish,test,0.03,a nail polish,63,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
998,998,998,714.jpg,100,apples,test_coco,0.03,an apple,83,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
999,999,999,7140.jpg,22,elephants,test_coco,0.1,an elephant,24,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1000,1000,1000,7144.jpg,92,apples,test_coco,0.03,an apple,68,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1001,1001,1001,7145.jpg,24,eggs,test,0.05,a egg,25,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1002,1002,1002,7146.jpg,12,eggs,test,0.05,a egg,16,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1003,1003,1003,715.jpg,21,apples,test_coco,0.03,an apple,19,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1004,1004,1004,7153.jpg,18,deers,test,0.03,a deer,14,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
1005,1005,1005,716.jpg,182,apples,test_coco,0.03,an apple,79,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1006,1006,1006,7161.jpg,36,stamps,test,0.05,a stamp,40,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1007,1007,1007,7167.jpg,217,markers,test,0.01,a marker,84,"A marker is a small, handheld tool with a long, thin, cylindrical body and a flat, round or slightly pointed tip."
1008,1008,1008,717.jpg,20,apples,test_coco,0.03,an apple,20,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1009,1009,1009,7171.jpg,13,legos,test,0.01,a lego piece,227,"A lego piece is a small, rectangular block with a hole in the middle. It is usually made of plastic and comes in a variety of colors and shapes."
1010,1010,1010,7173.jpg,48,eggs,test,0.05,a egg,45,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1011,1011,1011,7174.jpg,96,legos,test,0.01,a lego piece,20,"A lego piece is a small, rectangular block with a hole in the middle. It is usually made of plastic and comes in a variety of colors and shapes."
1012,1012,1012,7175.jpg,38,eggs,test,0.05,a egg,38,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1013,1013,1013,7176.jpg,39,apples,test_coco,0.03,an apple,44,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1014,1014,1014,7188.jpg,67,eggs,test,0.05,a egg,63,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1015,1015,1015,719.jpg,17,apples,test_coco,0.03,an apple,15,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1016,1016,1016,7192.jpg,19,carrom board pieces,test,0.03,a carrom board piece,18,"A carrom board piece is a small, flat, circular disc with a hole in the center. It is typically made of wood and has a smooth, glossy surface."
1017,1017,1017,7195.jpg,384,legos,test,0.01,a lego piece,144,"A lego piece is a small, rectangular block with a hole in the middle. It is usually made of plastic and comes in a variety of colors and shapes."
1018,1018,1018,7198.jpg,36,nail polish,test,0.03,a nail polish,70,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1019,1019,1019,7200.jpg,56,sticky notes,test,0.03,a sticky note,50,A sticky note is a small piece of paper with a yellow or white background and a brown or black border. It is rectangular in shape and has a slightly glossy surface.
1020,1020,1020,7201.jpg,211,nail polish,test,0.03,a nail polish,323,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1021,1021,1021,7205.jpg,113,eggs,test,0.05,a egg,55,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1022,1022,1022,7206.jpg,83,keyboard keys,test,0.01,a keyboard key,81,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
1023,1023,1023,7216.jpg,25,stamps,test,0.05,a stamp,22,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1024,1024,1024,7219.jpg,51,nail polish,test,0.03,a nail polish,91,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1025,1025,1025,7221.jpg,60,sunglasses,test,0.05,a pair of sunglasses,87,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
1026,1026,1026,7222.jpg,49,stamps,test,0.05,a stamp,39,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1027,1027,1027,7239.jpg,180,sheep,test_coco,0.03,a sheep,28,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
1028,1028,1028,7240.jpg,49,eggs,test,0.05,a egg,53,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1029,1029,1029,7248.jpg,22,deers,test,0.03,a deer,19,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
1030,1030,1030,7251.jpg,117,sheep,test_coco,0.03,a sheep,11,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
1031,1031,1031,7253.jpg,47,comic books,test,0.03,a comic book,39,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
1032,1032,1032,7262.jpg,21,apples,test_coco,0.03,an apple,21,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1033,1033,1033,7263.jpg,43,stamps,test,0.05,a stamp,33,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1034,1034,1034,7273.jpg,32,stamps,test,0.05,a stamp,30,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1035,1035,1035,7277.jpg,26,eggs,test,0.05,a egg,8,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1036,1036,1036,7278.jpg,72,nail polish,test,0.03,a nail polish,103,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1037,1037,1037,7281.jpg,75,sheep,test_coco,0.03,a sheep,47,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
1038,1038,1038,7282.jpg,23,elephants,test_coco,0.1,an elephant,8,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1039,1039,1039,7283.jpg,22,apples,test_coco,0.03,an apple,22,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1040,1040,1040,7284.jpg,40,sunglasses,test,0.05,a pair of sunglasses,40,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
1041,1041,1041,7295.jpg,63,elephants,test_coco,0.1,an elephant,53,"An elephant is a large, gray animal with a long trunk and large ears. It has a wrinkled skin and a tusks on its tusks."
1042,1042,1042,7298.jpg,24,apples,test_coco,0.03,an apple,25,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
1043,1043,1043,7312.jpg,21,deers,test,0.03,a deer,13,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
1044,1044,1044,7319.jpg,351,nail polish,test,0.03,a nail polish,237,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1045,1045,1045,7328.jpg,51,sheep,test_coco,0.03,a sheep,1,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
1046,1046,1046,7329.jpg,144,sunglasses,test,0.05,a pair of sunglasses,286,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
1047,1047,1047,7339.jpg,104,markers,test,0.01,a marker,63,"A marker is a small, handheld tool with a long, thin, cylindrical body and a flat, round or slightly pointed tip."
1048,1048,1048,7341.jpg,17,sauce bottles,test,0.03,a sauce bottle,18,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
1049,1049,1049,7342.jpg,55,stamps,test,0.05,a stamp,55,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1050,1050,1050,7345.jpg,78,keyboard keys,test,0.01,a keyboard key,72,"A keyboard key is a flat, rectangular shape with rounded edges. It is usually white or light-colored, with a black or dark-colored border."
1051,1051,1051,7347.jpg,103,nail polish,test,0.03,a nail polish,79,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1052,1052,1052,7359.jpg,42,comic books,test,0.03,a comic book,39,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
1053,1053,1053,7361.jpg,23,comic books,test,0.03,a comic book,18,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
1054,1054,1054,7365.jpg,56,stamps,test,0.05,a stamp,49,"A stamp is a small piece of paper with a design or image on it, usually featuring a country's coat of arms, a monarch's head, or other national symbols."
1055,1055,1055,7366.jpg,44,sheep,test_coco,0.03,a sheep,1,"A sheep is a large, furry animal with a distinctive woolly coat. It has a round body, short legs, and a long tail."
1056,1056,1056,7370.jpg,11,eggs,test,0.05,a egg,10,"An egg is a small, round, and oval-shaped object with a hard, protective shell."
1057,1057,1057,7378.jpg,256,legos,test,0.01,a lego piece,80,"A lego piece is a small, rectangular block with a hole in the middle. It is usually made of plastic and comes in a variety of colors and shapes."
1058,1058,1058,7381.jpg,72,markers,test,0.01,a marker,71,"A marker is a small, handheld tool with a long, thin, cylindrical body and a flat, round or slightly pointed tip."
1059,1059,1059,7384.jpg,16,comic books,test,0.03,a comic book,9,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
1060,1060,1060,7386.jpg,64,sunglasses,test,0.05,a pair of sunglasses,91,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
1061,1061,1061,7387.jpg,66,nail polish,test,0.03,a nail polish,65,A nail polish is a small bottle with a narrow neck and a rounded top. It is usually made of glass or plastic and has a colorful liquid inside.
1062,1062,1062,7389.jpg,25,comic books,test,0.03,a comic book,21,"A comic book is a rectangular shape with a glossy, colorful cover. The pages are typically 10-12 inches long and 6-7 inches wide."
1063,1063,1063,7398.jpg,26,sauce bottles,test,0.03,a sauce bottle,26,"A sauce bottle is typically made of glass or plastic, with a narrow neck and a wide base. The bottle may have a cork or a plastic cap to seal the opening."
1064,1064,1064,7401.jpg,90,sunglasses,test,0.05,a pair of sunglasses,31,A pair of sunglasses is a piece of eyewear that is designed to protect the eyes from the sun's harmful ultraviolet (UV) rays.
